authorId,authorProfile,author,dateCreated,text
100085319679450,https://www.facebook.com/people/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D9%83%D8%B1%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D9%85/100085319679450/,أخبار كرة القدم,2022-10-17T19:27:06.000Z,"نصيحة أخي كما تركض لهاتفك حين يرن 📵
أركض إلى صلاتك حين يؤدن✅
من قرأها يضع قلب ويتابعنا فضلا ❤❤"
100085595482760,https://www.facebook.com/people/%D8%A8%D8%A7%D8%AD%D8%A9-%D8%A7%D9%84%D8%A3%D8%AB%D8%B1/100085595482760/,باحة الأثر,2022-10-17T19:11:53.000Z,"ويغْفرُ الله لمن تَابَ إليه ولَـوْ بَلغـت ذُنوبه عدَد الأمواج والحَصى، والتُراب ، والرِمَال إنَّ رَبنا لغَفُورٌ شَكُور . 

- ابن القيم
#تابعونا"
100077706782981,https://www.facebook.com/people/Don-Grieg/100077706782981/,Don Grieg,2022-10-17T19:13:35.000Z,رونالدو لازال يحتقد بن زيمة بسبب الأسيستات التي ضيعها عليه . و تغلب عليه ميسي في الكرة الذهبية لانه كان يملك أسيستات أكثر 😂.
100079708763632,https://www.facebook.com/people/%D8%B9%D8%B4%D8%A7%D9%82-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AF%D9%8A%D8%B1%D8%A9/100079708763632/,عشاق المستديرة,2022-10-17T19:11:26.000Z,لسنا أفضل الصفحات ولا أكبرها ولكن نطمح إلى ذلك تابعونا من فضلكم 💚😍
100015231122109,https://www.facebook.com/people/%D8%A3%D9%8A%D9%85%D9%86-%D8%A7%D9%84%D9%85%D9%83%D8%B1%D9%88%D9%81/100015231122109/,أيمن المكروف,2022-10-17T19:14:14.000Z,ليفا ينظر للكرات الغير ذهبيه  التي سوف بها مع برشلونه هاذا الموسم
100044874947313,https://www.facebook.com/hamza.aldaraji.7,حمزه فاخر,2022-10-18T07:25:52.000Z,هههههه
100009005812132,https://www.facebook.com/people/%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1-%D9%85%D8%AD%D9%85%D8%AF-%D8%AF%D8%B9%D8%A8%D9%88%D9%84/100009005812132/,عبد القادر محمد دعبول,2022-10-17T19:46:12.000Z,ليش ميسي يحضر الحفل
100045932178961,https://www.facebook.com/people/%E1%8E%B7%E1%8E%AC%E1%8E%A0-%E1%8E%B7%E1%8E%AF%E1%8E%BB%E1%8E%B7%E1%8F%AB%E1%8F%8C%E1%8E%A0%E1%8E%AC/100045932178961/,ᎷᎬᎠ ᎷᎯᎻᎷᏫᏌᎠᎬ,2022-10-17T19:35:13.000Z,افضل لاعب في التاريخ
100056211279110,https://www.facebook.com/wed.muhammed.9,Wed Muhammed,2022-10-17T19:17:51.000Z,😂😂😂😂
100011474922582,https://www.facebook.com/moas.mhmad.12345.5,Muhammed Mevvas,2022-10-17T20:57:27.000Z,                       Karem Khlil  🤣🤣🤣🤣
100000217890700,,Ibraheem M. Ali,2022-10-17T19:13:47.000Z,                       Rami Karzon  😂😂😂😂
100010062371269,https://www.facebook.com/mary.abdalla.129,Mary Abdullah,2022-10-17T20:15:58.000Z,تطبيل بنزومي مستحق
100008508044293,https://www.facebook.com/people/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%AE%D8%B1%D9%82%D9%8A/100008508044293/,ابراهيم خرقي,2022-10-17T20:20:28.000Z,حان وقت سعادة الحكومة بعد أن أسعدت شعبها. 🤍👑
100055600779606,https://www.facebook.com/txblm,Ali Abdullah,2022-10-17T20:16:47.000Z,كل التطبيل بحق الحكومة قليل يا ولدي 🥵
100061292348994,https://www.facebook.com/people/Tarek-Benyoucef/100061292348994/,Tarek Benyoucef,2022-10-17T20:17:10.000Z,كي تحب الخير لغيرك
100006221687298,https://www.facebook.com/people/Hazem-Sy/100006221687298/,Hazem Sy,2022-10-17T20:18:02.000Z,مافي جائزة الرافعة الذهبية
100007092404250,https://www.facebook.com/people/Ahmed-AK-Ali/100007092404250/,Ahmed AK Ali,2022-10-17T20:16:44.000Z,الادمن يبدو أننا مقبلون على ٥٠٠ سنة من التطبيل الحمدوني :
100001218778321,https://www.facebook.com/sergio.alqassabi,أبو المنذر القصابي,2022-10-17T20:16:16.000Z,اسيست زيزو يمرر الكرة الذهبية للحكومة هنا لخص مسيرة عبسي برشلونة كلها في جزء من الثانية 👻🌚🤷🔥😂
100045606460972,,أبو رقية,2022-10-17T20:22:50.000Z,"الحمد لله نعرف حجمنا جيداً

حضينا بموسم رائع حصدنا فيه كل شيء 

ها نحن نطوية ونتطلع للحاضر والمستقبل 

لسنا من نطبل طويلاً

هلا مدريد 💪♥️"
100012758988756,https://www.facebook.com/people/Belal-Alshekh/100012758988756/,Belal Alshekh,2022-10-17T20:27:11.000Z,حارقات والله حارقات بقلوبن
100026954859600,https://www.facebook.com/mohamed.bradia.96,Mohamed Bradia,2022-10-17T20:17:07.000Z,عمك وعم عيالك الحكومة
100003841939236,https://www.facebook.com/saddamalmadany,صدام المدني,2022-10-17T19:02:10.000Z,"صاحب جائزة الكرة الذهبية
مع جائزة أفضل لاعب شاب"
100049859479988,,محمد احمد عبود,2022-10-17T20:04:51.000Z,المواهب لبرشلونة 💙❤️
100086946999673,https://www.facebook.com/people/%D8%A7%D9%84%D8%A3%D8%B3%D8%B7%D9%88%D8%B1%D8%A9-%D9%83%D9%85%D9%81%D9%8A%D9%86%D8%BA%D8%A7/100086946999673/,الأسطورة كمفينغا,2022-10-18T11:28:26.000Z,شكرآ لكم جمهوري العزيز😌🙏
100082063296585,https://www.facebook.com/people/%D8%A7%D8%AD%D9%85%D8%AF-%D9%85%D8%AD%D9%85%D8%AF/100082063296585/,احمد محمد,2022-10-18T09:58:44.000Z,فقط للبارسا❤💙
100055952148925,https://www.facebook.com/people/Hassan-Raad/100055952148925/,Hassan Raad,2022-10-18T15:15:12.000Z,فقط للبارسا❤💙
100086278645932,https://www.facebook.com/people/%D8%A7%D8%AE%D8%A8%D8%A7%D9%84-%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A/100086278645932/,اخبال رياضي,2022-10-17T19:05:02.000Z,مواهب برشلونة تغزو أوروبا 💙❤️
100003324834098,https://www.facebook.com/mohammad.naseir,محمد ناصر,2022-10-17T21:26:54.000Z,"الفرق بين المواهب
كامافينغا : ١ دوري أبطال أوروبا + ١ الدوري أسباني + ١ كأس السوبر الأوروبي + ١ كأس السوبر الأسباني خلال سنه واحده فقط بأنتظار كأس العالم للأنديه
جافي : ١٩ سنة 😂😂😂"
100071682580509,,Marwen Barhoumi,2022-10-17T19:02:23.000Z,السبب في فوز خافي هو تطبيل الإعلام الكتلوني الذي ستجني منه فرانس فوتبول أرباحا طائلة بفوزه بالغولدن بوي تماما مثلما فعلوا مع ميسي ولكن هذه السنة البنز لم يترك أي عذر لفرانس فوتبول بإكتساحه جميع الأرقام في الكرة الذهبية
100077461808192,,محمد رياض مدلجي,2022-10-18T04:08:14.000Z,"انجازات كامافينجا وغافي موسم 2022:
كامافينجا: دوري ابطال اوربا. الدوري الاسباني.  السوبر الاسباني.  السوبر الاوربي 
الأسطورة غافي : خروج من دوري المجموعات لدوري الابطال.  خسارة الدوري.  الخروج من ربع نهائي الدوري الاوربي.  الخروج من نصف نهائي كأس السوبر على يد ريال مدريد وبالاخير اخذ الجائزه؟! مسخرة"
100007375845535,https://www.facebook.com/karrar.shalhan,كرار شلهان,2022-10-18T14:52:54.000Z,"صح جافي مايستاهلها 
بس كفر واحد يرشح كامافينجا و كفر يحصل مركز ثاني هم هو جافي
الاعلام الاسباني اله دوره"
100075492940170,,فما حاجة,2022-10-17T18:45:05.000Z,الحارث بلال وصل الي اسطنبول لحضور الحفل فأخبروه ان الحفلة مقامه في باريس 😭
100003114589980,https://www.facebook.com/hamady.ahmed.5,Hameden Ahmed,2022-10-17T18:44:35.000Z,أكثر شي يغضبني  هو عدم قبول لاعبي برشلونة تأجيل  رواتبهم
100076578864777,https://www.facebook.com/people/Ibrahim-Khalil/100076578864777/,Ibrahim Khalil,2022-10-17T23:50:24.000Z,صاحب المركز الاخير
100086278645932,https://www.facebook.com/people/%D8%A7%D8%AE%D8%A8%D8%A7%D9%84-%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A/100086278645932/,اخبال رياضي,2022-10-17T18:43:24.000Z,ميسي 😂😂
100076207071751,https://www.facebook.com/people/%D8%A3%D8%AD%D9%85%D8%AF-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D9%85%D9%8A/100076207071751/,أحمد سلمان الحجامي,2022-10-17T18:47:22.000Z,"اخ اخ 🫡
كاسياس يشعر بالخجل🫢"
100059203741160,https://www.facebook.com/baubch,ﻋﹷﹻﻟﹷﹻﻲ ﹺٰ؍,2022-10-17T18:46:37.000Z,ولدنااا🧿💙❤️
100077496431604,https://www.facebook.com/people/%D8%A7%D9%84%D9%8A%D9%86-%D8%B3%D8%AA%D8%A7%D8%B1/100077496431604/,الين ستار,2022-10-17T18:45:41.000Z,ياسر القحطاني:صاحب المركز الثاني لا يحصل على الكرة الذهبية.
100010914852784,https://www.facebook.com/people/Ahmed-Alfadil/100010914852784/,Ahmed Alfadil,2022-10-17T18:46:42.000Z,والله كويس إن ياسر عارف إنه في حاجة اسمها كرة ذهبية
100073862743934,https://www.facebook.com/people/%C4%AAsc%C3%B8-R%C3%B8ss%C3%B8/100073862743934/,Īscø Røssø,2022-10-17T18:46:52.000Z,ياسر القحطاني : الكرة الذهبية سيفوز بها لاعب كرة قدم
100009528217087,https://www.facebook.com/people/Faysal-Alobaidi/100009528217087/,Faysal Alobaidi,2022-10-17T18:47:02.000Z,"هذه الصفحة الي تسمي نفسها محايده لماذا لاتنشر على دوري الابطال بغياب رونالدو وارقامه القياسيه بينما من الصبح بتغني وتطبل لميسي
اتمنى من مدريديه يلغوا متابعه"
100002873547905,https://www.facebook.com/wd.jlal.5,Dafaalla Jalal Altahier,2022-10-17T18:50:58.000Z,"عااااااجل 🚨
وصول الحارث  لتركيا لحضور حفل الكرة الذهبية ، ليخبروه ان الحفل يقام في باريس و ليس في تركيا"
100035161061928,https://www.facebook.com/ahmed.haytham.180625,Ahmed Haytham,2022-10-17T18:55:33.000Z,الجميع يستطيع النظر الي صورة عدا حمدون تحترق اعينهم من قوة الفخامة في صورة 😎🔥🔥🔥🔥
100057539169976,,عبدالمحسن الساحر الأديب,2022-10-17T18:55:34.000Z,الراعي الرسمي المسبب للحرقان الحمدوني غاااااااافي أفضل من مودريتش زيدان وكروس
100067819616945,https://www.facebook.com/awad.eissa.142,Awad Eissa,2022-10-17T18:52:54.000Z,"عااااااجل 🚨🚨
وصول شخص ثمل لحفل الكرة الذهبية يدعي بانه لاعب لكرة القدم ، فقامت السلطات الفرنسية بإيقافةة / 💔😁"
100081758610110,https://www.facebook.com/people/Yehea-Naarlly/100081758610110/,Yehea Naarlly,2022-10-17T19:10:30.000Z,وفي الليلة الظلماء يفتقد البدرو
100023662964032,https://www.facebook.com/Akira.2001ak,محمد ۦۦ٭۬ﮧ۬,2022-10-17T18:57:13.000Z,رسميا برشلونة يحقق اول بطولة في الموسم الصفري
100068057730946,https://www.facebook.com/people/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B4%D8%A7%D9%81%D8%B9-%D8%AC%D8%B9%D9%81%D8%B1-%D9%85%D8%AD%D9%85%D8%AF/100068057730946/,عبدالشافع جعفر محمد,2022-10-17T18:56:26.000Z,عالمي
100007657519309,https://www.facebook.com/people/Mohamed-%C4%82-Alzerigany/100007657519309/,Mohamed Ă Alzerigany,2022-10-17T19:41:39.000Z,البرشلوني:
100028024853424,https://www.facebook.com/krrar.alhesnawy.7,Krrar Alhesnawy,2022-10-17T19:37:31.000Z,وهذا لاينسينا ان برشلونه راح تلعب الدوري الاوربي مع ريال بتيس
100027970283000,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D8%B3%D9%8A/100027970283000/,محمد المياسي,2022-10-17T19:53:28.000Z,حمدون حاليا
100575151322073,https://www.facebook.com/realbetisfansarabic/,ريال بيتيس بالعربية,2022-10-17T18:31:20.000Z,"يلا ع الانستاجرام :
https://instagram.com/veron_betis"
100083466552167,https://www.facebook.com/people/Real-Blanco-Madrid/100083466552167/,Real Blanco Madrid,2022-10-17T18:31:12.000Z,"هناك حقيقة واحدة لا يمكن تغييرها ب""هاهاها"" وهي أن ريال مدريد ملك أوروبا وسيدها الأول و الأخير 👌🏻👑
أطلب من كل مدريدي يحط قلب و يتابعنا و شكرا 🤍😌"
100053790429524,,عبودي الطائي,2022-10-18T09:30:51.000Z,اذا كانت الكرة الذهبيه عادله لكان رونالدو اكثر من حقق البلندور وهاذه حقيقه لايمكن انكارها +رأيي الشخصي هاذ🥀🙂
100017291523887,https://www.facebook.com/abde.sad.18,Abdo Sad,2022-10-17T20:13:25.000Z,"صاحب الكرة الذهبية الحقيقي 
وما يقال عن كريم بن زيما مجرد تمثيل"
100054698284601,https://www.facebook.com/monacoee1,Djamel Eddine SGhier,2022-10-17T18:33:25.000Z,لأول مرة فرانس فوتبال تتخذ القرار الصحيح و لا تصنف البشر مع السارقيين
100028037435861,https://www.facebook.com/Houssem.sraoui,Houssem Sraoui,2022-10-18T06:12:56.000Z,من منزل كريم بن زيما
100057539169976,,عبدالمحسن الساحر الأديب,2022-10-17T18:29:32.000Z,ياسر القحطاني:  الكره الذهبيه سيتوج بها صاحب المركز الاول
100080076540721,https://www.facebook.com/people/Mahmood-Alani/100080076540721/,Mahmood Alani,2022-10-17T18:30:02.000Z,افضل دائما ✌🏻🌝
100014042613953,https://www.facebook.com/zouaui.bouhjar,BouHadjær,2022-10-17T18:37:36.000Z,دع الاخرين يأخذونها ولول لمرة 😐
100001141182762,https://www.facebook.com/ylnzkrtt,F Eid E.,2022-10-17T18:31:36.000Z,ول أول مرة البيتيسي يصدق وينشر منشور صادق
100575151322073,https://www.facebook.com/realbetisfansarabic/,ريال بيتيس بالعربية,2022-10-17T18:24:01.000Z,"يلا ع الانستاجرام سهرة ستكون حافلة بالضحك على عبسي في الستوريات
https://instagram.com/veron_betis"
100006455370973,,Tähã Tähã,2022-10-17T18:25:56.000Z,يستحقها و بجدارة : دوري الابطال و الدوري
100059203741160,https://www.facebook.com/baubch,ﻋﹷﹻﻟﹷﹻﻲ ﹺٰ؍,2022-10-17T18:26:38.000Z,نبارك للغريم بنزيما عله الكره❤️💙
100045685987155,,Mustafa Ahmad Qara,2022-10-17T18:24:21.000Z,٢٨ سنه وهو بيأخذ راتب من غير ما يلعب
100071330732644,https://www.facebook.com/people/Salman-Fayad/100071330732644/,Salman Fayad,2022-10-18T00:31:59.000Z,بس والله شغلتة حلوة كاعد عالدكة وياخذ راتب ويشوف المباريات مجاني😅
100013200190238,,Jafar Tobal,2022-10-17T19:03:54.000Z,لافضل فدان في كرة القدم🔥
100023420452640,,Mohamad Al-hamwi,2022-10-17T18:40:06.000Z,يفوز بالكرة الاسمنتية😂
100028242727276,https://www.facebook.com/zdtg.yyyr,ﻣﮩٰۣﮩۣۗﮩﺘﮩﮧۣﻮﭐﺿﮩٰۣﮩۣۗﮩﻊ ﮰﮰ,2022-10-17T18:23:33.000Z,ههههه
100054436254221,https://www.facebook.com/abdalluh.alsamariy,Abdalluh Haitham Shaker,2022-10-17T18:24:47.000Z,يفوز بكره البلاستيك
100048662829187,,منتظر اللآمي,2022-10-17T18:23:38.000Z,فجرها
100003785307771,https://www.facebook.com/people/%D8%BA%D8%B2%D9%88%D8%A7%D9%86-%D8%AD%D8%B3%D9%86/100003785307771/,غزوان حسن,2022-10-17T18:16:17.000Z,٢ من اصل ٧ تم سرقتهن وحدة استحقاق انيستا و وحدة استحقاق ليفاندوفسكي 🙂
100008472456110,https://www.facebook.com/people/%D8%A7%D8%AD%D9%85%D8%AF-%D8%AC%D8%A7%D8%A8%D8%B1/100008472456110/,احمد جابر,2022-10-17T18:14:57.000Z,"افضل لاعب في التاريخ
وبإذن الله هيفوز بالثامنه بعد ما يفوز بكاس العالم"
100082198277272,https://www.facebook.com/people/%D9%85%D9%86%D8%AA%D8%B8%D8%B1-%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D9%8A%D8%B3%D8%AA%D8%A7/100082198277272/,منتظر برشلونيستا,2022-10-17T18:17:02.000Z,التاريخ والباقي مجرد لاعبين 😏
100025189814102,https://www.facebook.com/people/%D8%A3%D8%B3%D8%A7%D9%85%D9%87-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B2%D9%8A/100025189814102/,أسامه الحرازي,2022-10-17T18:15:44.000Z,بأختصار ميسي هو ملك كرة القدم
100082198277272,https://www.facebook.com/people/%D9%85%D9%86%D8%AA%D8%B8%D8%B1-%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D9%8A%D8%B3%D8%AA%D8%A7/100082198277272/,منتظر برشلونيستا,2022-10-17T18:15:57.000Z,حمدون يبكي 🍋
100003674843786,https://www.facebook.com/faresemdawi,فارس امداوي,2022-10-17T21:10:20.000Z,بنزيما في اسوء موسم له حقق الكرة الذهبية ، هذا يعني انه في المواسم السابقة كان مستواه أعلى من الكرة الذهبة😅
100044226643334,https://www.facebook.com/people/Azooz-J-Barca/100044226643334/,Azooz J Barca,2022-10-17T19:12:12.000Z,الكرة الذهبية 2023 ⏳⏳ بعد الفوز في كأس العالم
100022734904106,https://www.facebook.com/people/%D9%85%D8%B5%D8%B7%D9%81%D9%89-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D9%85%D9%8A%D8%AF/100022734904106/,مصطفى عبدالحميد,2022-10-17T18:23:27.000Z,اصغر لاعب رونالدو الظاهره
100024008565489,,فضولي 'ۦ,2022-10-18T08:44:11.000Z,"اكثر من خمطها ✅
الكره الميسيه"
100055958139347,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%88%D9%8A/100055958139347/,محمد المحمداوي,2022-10-18T02:08:28.000Z,ثلاث عقود متتاليه ❤️
100063928366747,https://www.facebook.com/people/%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9-%D9%81%D9%8A-%D8%AF%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D8%A3%D8%A8%D8%B7%D8%A7%D9%84-%D8%A7%D8%B1%D9%88%D8%A8%D8%A7/100063928366747/,برشلونة في دوري الأبطال اروبا,2022-10-17T15:05:23.000Z,بوسكيتس افضل من زيدان
100086521525450,https://www.facebook.com/people/madridian-sarcastic-%D9%85%D8%AF%D8%B1%D9%8A%D8%AF%D9%8A-%D8%B3%D8%A7%D8%AE%D8%B1/100086521525450/,madridian sarcastic مدريدي ساخر ,2022-10-17T15:31:55.000Z,وصول ليفاندوسكي إلى باريس كي يصفق لبنزيما أثناء الفوز بالكرة الذهبية
100007603697014,https://www.facebook.com/people/%D8%AD%D8%B3%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87-%D9%88%D8%AF-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D9%87/100007603697014/,حسين عبدالله ود الجزيره,2022-10-17T15:52:38.000Z,الرافعة التي يجهزها لابورتا لتشافي بعد مباراة بايرن ميونيخ ���
100028434727687,https://www.facebook.com/maryen.guiben,Yassine XF,2022-10-17T16:50:50.000Z,"بيرناردو سيلفا بعد الماتش بيقول انهم خسروا بسبب التحكيم…

بيرناردو سيلفا اثناء الماتش:-"
100054530063421,,Aÿm Ën,2022-10-17T15:16:23.000Z,"بن زيمة هل سمعت يا حارث ؟
الحارث..لا لم اسمع ماذا هناك !
بن زيمة ..كسياس قال انا مثلي 🏳️‍🌈
الحارث .هههه مستحيل انت مهاجم وهو حارس مرمى"
100080619138454,https://www.facebook.com/people/Boih-Wuol-Nyachiom/100080619138454/,Boih Wuol Nyachiom,2022-10-17T15:12:21.000Z,انا مدريد لكن حذاء بوسكيتس اكبر من تاريخ برنادو وسيتي
100081290921171,,محمد روبن,2022-10-17T15:10:22.000Z,انا بافاري لاكن حقا انت تجعلون برشلونة أضحوكة في هذا القروب 😾
100012860760340,https://www.facebook.com/people/%D8%A3%D8%B5%D9%8A%D9%84-%D9%81%D8%B1%D8%AC-%D8%A7%D9%84%D9%8A%D8%A7%D9%81%D8%B9%D9%8A/100012860760340/,أصيل فرج اليافعي,2022-10-17T15:09:44.000Z,"المفروض تقول 
فردت إدارة السيتي سنعطيكم 70 مليون + برناردو وخلوا بوسكيتس معاكم"
100086555903771,https://www.facebook.com/people/%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9-%D9%84%D9%84%D8%A3%D8%A8%D8%AF/100086555903771/,برشلونة للأبد,2022-10-17T15:46:11.000Z,مهما حدث سيبقى برشلونة فريق الامتاع الكروي ❤️💙
100006288245876,https://www.facebook.com/people/%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D9%86-%D9%85%D8%AD%D8%AC%D9%88%D8%A8/100006288245876/,الامين محجوب,2022-10-17T16:34:29.000Z,هل تعلم ان بوسكيتس لا يصاب اصابة عضلية لانه لا يملك عضلات اصلا
100059863361683,https://www.facebook.com/people/Baha-Az/100059863361683/,Baha Az,2022-10-17T14:59:50.000Z,كان حلمه أن يجعل فريق السد كبرشلونة فجعل برشلونة كفريق السد
100008159250462,https://www.facebook.com/people/%EF%BB%A3%EF%BA%A0%EF%BA%8E%EF%BB%AB%EF%BA%AA%EF%BA%8D%EF%BB%9F%EF%BB%A4%EF%BB%AC%EF%BA%AA%EF%BB%B1-%EF%BA%8D%EF%BB%9F%EF%BA%92%EF%BB%B4%EF%BA%AE%EF%BA%97%EF%BB%AE/100008159250462/,ﻣﺠﺎﻫﺪﺍﻟﻤﻬﺪﻱ ﺍﻟﺒﻴﺮﺗﻮ,2022-10-17T16:10:22.000Z,وجهة نظر رئيس فرانس فوتبول وهو تحت تأثير الكحول
100086555903771,https://www.facebook.com/people/%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9-%D9%84%D9%84%D8%A3%D8%A8%D8%AF/100086555903771/,برشلونة للأبد,2022-10-17T15:46:45.000Z,مهما حدث سيبقى برشلونة فريق الامتاع الكروي ❤️💙
100059860993125,https://www.facebook.com/people/Mohamad-Adleh/100059860993125/,Mohamad Adleh,2022-10-17T14:52:56.000Z,سبب تدهور برشلونة
100026689193204,https://www.facebook.com/people/%C5%9A%C3%A4p%C5%97%C3%AB-%C3%84p%C4%BC%C3%B6%C5%9B/100026689193204/,Śäpŗë Äpļöś,2022-10-17T14:52:52.000Z,بعيداً عن  كرة القدم في البداية قد تظنه انهوا شيخ او مشعوذ او أمام جامع لكن ليسه كذالك هذا حكم المساعد في الدوري السوداني الغير ممتاز
100086278645932,https://www.facebook.com/people/%D8%A7%D8%AE%D8%A8%D8%A7%D9%84-%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A/100086278645932/,اخبال رياضي,2022-10-17T15:04:01.000Z,شتيغن بعد ما شاف جدول المباريات القادمة 😂🤣
100086521525450,https://www.facebook.com/people/madridian-sarcastic-%D9%85%D8%AF%D8%B1%D9%8A%D8%AF%D9%8A-%D8%B3%D8%A7%D8%AE%D8%B1/100086521525450/,madridian sarcastic مدريدي ساخر ,2022-10-17T14:54:59.000Z,"ولسه بايرن ميونخ 
رغم ذلك 
هذه النتيجة سيدفع برشلونة ثمنها غاليا : 😂🔥"
100081749046372,https://www.facebook.com/people/%D8%B9%D9%84%D9%8A-%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D9%8A%D8%B3%D8%AA%D8%A7/100081749046372/,علي برشلونيستا,2022-10-17T16:11:14.000Z,والله شتغين مظلوم 💔😞
100051557259649,https://www.facebook.com/people/Abdaka-Ar/100051557259649/,Abdaka Ar,2022-10-17T15:09:15.000Z,القاب برشلونة هادا الموسم :💩💩🍌🍌✅
100028125607250,https://www.facebook.com/people/%D8%A8%D8%B4%D8%A7%D8%B1-%D8%B9%D9%84%D9%8A/100028125607250/,بشار علي,2022-10-17T20:34:23.000Z,ولكن شو الافاده من جلوسه على بيدري
100067679232220,https://www.facebook.com/people/Mohamed-Ali/100067679232220/,Mohamed Ali,2022-10-17T14:55:18.000Z,نعم انهُ ميسي وماادراك ما ميسي♥
100012230619069,https://www.facebook.com/gunawardana.wijeratne,Basem Milan,2022-10-17T13:47:01.000Z,"هجمه مرتده على برشلونة 
بوسكيتس 👇👇"
100086555903771,https://www.facebook.com/people/%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9-%D9%84%D9%84%D8%A3%D8%A8%D8%AF/100086555903771/,برشلونة للأبد,2022-10-17T14:19:06.000Z,سيبقى اعظم نادي في نظرناا ❤️💙
100039320422019,https://www.facebook.com/brahim.kentawi.1,Brahim Kentawi,2022-10-17T14:02:18.000Z,"هجمة مرتدة خطيرة لبرشلونة وليفا وحيد امام المرمى... 
الكرة مع ديمبلي :"
100062277925557,https://www.facebook.com/people/%D9%81%D9%87%D8%AF-%D8%AD%D8%B3%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%AE%D8%B1%D9%81%D9%8A/100062277925557/,فهد حسين المخرفي,2022-10-18T11:05:17.000Z,"ياكاتب التاريخ لاتوقف التسجيل 
الاساطير لازالوا على قيد الحياة"
100074475382525,https://www.facebook.com/people/%D9%87%D9%85%D8%A7%D9%85-%D8%B1%D8%AD%D9%85%D9%86/100074475382525/,همام رحمن,2022-10-18T11:05:30.000Z,انا الذي نضر الأعمى إلى قدمي واطربت مرواغتي من به صمم انل ميسي كبيرهم على صغري عارض المتعه في عالم القدم
100086555903771,https://www.facebook.com/people/%D8%A8%D8%B1%D8%B4%D9%84%D9%88%D9%86%D8%A9-%D9%84%D9%84%D8%A3%D8%A8%D8%AF/100086555903771/,برشلونة للأبد,2022-10-17T14:19:41.000Z,تشجيع برشلونة في الوقت الحالي لا يفعله الا الرجال لا تغير من احببت فترة و تزول ❤️💙
100064555750939,https://www.facebook.com/slim.boussoffara.5,Slim Boussoffara,2022-10-17T16:21:50.000Z,"""برشلونة يعاني بدونه"" 😂"
100003729589678,https://www.facebook.com/tino.lopez.351,عبدالله احمد الصخري,2022-10-17T13:45:38.000Z,😐
100049024578986,https://www.facebook.com/people/%D8%A7%D8%B3%D8%A7%D9%85%D9%87-%D8%AF%D8%B1%D9%86%D9%87/100049024578986/,اسامه درنه,2022-10-17T16:14:34.000Z,"مبابي في آخر تصريح له:
_ عندما قلت حلمي الريال، كنت أقصد العملة القطرية"
100043271139184,https://www.facebook.com/people/Feddo-Elmal%C4%B1/100043271139184/,Feddo Elmalı,2022-10-17T19:04:49.000Z,"شجعت برشلونة شي ٢٠ سنة 
بس الي اعطى الجائزة لهذا اللاعب هو ح ي و ان محترف 

لك هذا بس تركض بالقرب منه يطير او يسقط"
100084490080821,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1/100084490080821/,محمد عبدالقادر,2022-10-17T19:07:28.000Z,بعيدا عن العاطفه،  كامافينجا هو اللعب الوحيد الشاب الذي لا يستحق ان يكون ضمن افضل لاعب شاب،  ولكن فراتس فوتبول كان لها رأي ثاني.
100081239177653,https://www.facebook.com/people/MAh-Di/100081239177653/,MAh Di,2022-10-17T19:13:22.000Z,يعني تكلمتم على الصفعة ولم تتكلمو عن احترام قافي الكبير للحكومة وردت فعله تدل على ذلك
