index,authorId,authorProfile,author,dateCreated,text
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-03-01T01:21:40.000Z,اللهم بارك..
0,100045928941531,https://www.facebook.com/people/%D8%B9%D8%B1%D8%A7%D8%A8-%D8%B5%D8%A7%D8%AF%D9%82/100045928941531/,عراب صادق,2022-02-28T21:15:40.000Z,تقبل الله منكم صالح الأعمال الأخ إلياس الرجل الطيب حفظكم الله نساهمو معكم في هذا الأجر والثواب العظيم
0,100004682310559,https://www.facebook.com/people/%D8%B9%D8%A7%D8%A6%D8%B4%D8%A9-%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D9%8A%D8%A9/100004682310559/,عائشة الأثرية,2022-02-28T21:08:35.000Z,فكرة رائعة بالتوفيق
0,100010431151918,https://www.facebook.com/simo.belhanda.737,Simo Belhanda,2022-02-28T22:33:07.000Z,بالنسبة لهاد المساهمة شنو هي المدينة لي غادي تستافد منها وبالتوفيق ان شاء الله
0,100001221471504,https://www.facebook.com/rdouane.benali,Rdouane Benali,2022-03-01T00:52:10.000Z,"و كان أجود مايكون في رمضان صلى الله عليه وسلم

بارك الله في جهودكم وتقبل الله من الجميع"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-20T19:18:52.000Z,"رقم حساب جمعية إحياء الخيرية
230815324581222101570027
من بنك CIH إلى cih
3245812221015700"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-20T19:19:15.000Z,"رابط تطبيق إحياء على الآب سطور. آيفون
https://apps.apple.com/app/id1596754157"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-20T19:19:43.000Z,"رابط تطبيق إحياء على بلاي سطور.. آندرويد
https://play.google.com/store/apps/details?id=com.aramobile.ehyae"
0,100002463386629,,عبد الواحد الأمين,2022-02-21T21:45:55.000Z,أعانكم الله
0,100024452441807,,جميلة حمورو,2022-02-21T17:08:53.000Z,السلام عليكم ورحمة الله بارك الله فيكم وفي كل الاخوة والاخوات ونسأل الله لنا ولكم القبول فأختكم محفظة للقران الكريم ونتعاون مع الاخوات لفعل الخير ونحتاج دعواتكم ووقوفقكم معنا جزاكم الله خيرا ونفع الله بكم وبنا امة محمد صلى الله عليه وسلم
0,100008798465709,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%A8%D9%88%D9%8A%D8%A7/100008798465709/,محمد بويا,2022-02-20T23:15:37.000Z,اللهم بارك نعاماس ❤❤❤❤
0,100057626766838,https://www.facebook.com/people/Ibr%C3%A6-Broo/100057626766838/,Ibræ Broo,2022-02-20T19:27:11.000Z,كل يوم تأكد أخي إلياس أنك افضل من دولة وأفضل من كل الوزراء تحياتي إليك 🤲🤲
0,100072510943533,,You Mine,2022-02-20T23:58:45.000Z,"منقول للرد على جماعة اوروبا استقبلتكم وطعمتكم 
قال فرعون لموسى : 

{ قَالَ أَلَمْ نُرَبِّكَ فِينَا وَلِيدًا وَلَبِثْتَ فِينَا مِنْ عُمُرِكَ سِنِينَ }
[ سورة الشعراء : 18 ]

ألم نقبل لجوءك وهجرتك عندنا ومننا عليك ؟ وربيناك وأطعمناك وسقيناك وكسيناك وآويناك وعشت رغد العيش عندنا ، وعلمناك وصرت طبيبا ومثقفا ورياضيا ... ألم نفعل ذلك ؟ يا ناكر الجميل ؟ 

ماذا رد موسى ؟ 
{ وَتِلْكَ نِعْمَةٌ تَمُنُّهَا عَلَيَّ أَنْ عَبَّدتَّ بَنِي إِسْرَائِيلَ }
[ سورة الشعراء : 22 ]

أتمن علي أن ""انعمت علي"" بعد أن ""عبدت"" بني اسرائيل ؟ شعبي ؟ سمتهم سوء العـ.ـذاب واستعـ.ـبدتهم ... ثم تمن علي أن اطعمتني وسقيتني و... الى اخره ... تقـ.ـصف بلدي بالتحالفات وتحـ.ـتلها وتستدمـ.ـرها وتعيث فيها الفسـ.ـاد ثم تتجرأ وتمن علي ؟

فالجريـ.ـمة العظمى التي ارتكبتها في حق شعب بأكمله لا تنتظر مني ان اغض الطرف عنها لأنك أطعمتني خبزا او حتى ""كافيار"" ، وتلك الجريـ.ـمة العظمى لن تكـ.ـفرها كفالتك لي أو اطعامك او ايواؤك ... 

وهكذا حال الشريف على مر العصور ، لا ينبطح لجلـ.ـاده فقط لأنه اعطاه فتاتا ولا يسكت عن وقوع الباطل فقط لأنه منتفع بسكوته وليس من المتضررين اصلا ... بينما عديمي الشرف والاصل اطعمه فتاتا فقط ""صبة"" وسينبح في تيارك كالكـ.ـلب تماما ، بل سيؤلهك وينسب كل خير يحصل لك ويبرئك من كل سوء يحصل وينسبه لضحـ.ـاياك المساكين"
0,100075119582001,,أم أحمد,2022-02-20T22:13:49.000Z,"تقبل الله منكم 
وبالنسبة للساكنة شكر هذه النعمة لا يكون بالعزف والرقص ولكن بالطاعة"
0,100052496240936,https://www.facebook.com/people/%D9%85%D8%B3%D9%84%D9%85-%D9%81%D9%8A-%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7-Muslim-in-Netherlands/100052496240936/,مسلم في هولندا - Muslim in Netherlands,2022-02-20T19:47:48.000Z,الحمدلله تبارك الرحمن اللهم بارك
0,100002302470952,https://www.facebook.com/abdelkarim.wannas,Abdelkarim Wannas,2022-03-03T21:35:09.000Z,اكيد عدنا تطبيق إحياء جزا الله القائمين على هذا الخير
0,100000113934199,https://www.facebook.com/abderrahman.bounit,Abderrahman Bounit,2022-03-04T02:43:04.000Z,إذا أمكن إضافة إمكانية تحويل المبلغ ب carte de crédit ، فقط إن لم يكن فيها إشكال . بارك الله فيكم .
0,100006501260642,,Youssef Saife,2022-03-04T20:03:36.000Z,نعم
0,1605424349,https://www.facebook.com/rabie.belhilali,Rabiê Belhilali,2022-03-05T13:33:00.000Z,"تبارك الله على جميع من له يد في هذا التطبيق و هذه المبادرة.
الدفع بالبطاقة مخدمش ليا، يجب التفكير في مغاربة المهجر الذين يريدون المساعدة عن بعد.
اللهم تقبل من الجميع"
0,1714800009,https://www.facebook.com/lahcev,Lahcen Abtil,2022-03-04T08:28:29.000Z,"التطبيق رائع.
عندي استفسار حول حماية البيانات الشخصية للمستخدمين، المعلومات البنكية بالخصوص؟
يجب تحسين الهوية البصرية."
0,100003873483351,https://www.facebook.com/mohamed.ahnachou,Mohamed Ahnachou,2022-03-03T21:17:43.000Z,تطبيق رائع
0,1067982934,https://www.facebook.com/issam.sassi.9,Issam Sassi,2022-03-04T08:21:52.000Z,تطبيق سهل ورائع وفيه الاجر الكثير والحمد لله، جزاكم الله خيرا اخي إلياس والسي محمد أمين والاخوة
0,100074037107605,https://www.facebook.com/people/%D8%AE%D8%A7%D8%AA%D9%85%D8%A9-%D8%A7%D9%84%D8%BA%D8%AF/100074037107605/,خاتمة الغد,2022-03-04T02:04:10.000Z,طبعا، تطبيق رائع قرب لنا سبل الخير شكر الله سعيك وبارك في جهودكم
0,100007239603287,https://www.facebook.com/abouammar.salah,Ardouni Salah,2022-03-03T21:59:57.000Z,يسر الله أمركم أخي الكريم... 👍
0,100000842593658,,هشام أحمد,2022-03-03T22:53:11.000Z,نعم
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-09T18:37:20.000Z,"رابط تطبيق إحياء على بلاي سطور.. آندرويد
https://play.google.com/store/apps/details?id=com.aramobile.ehyae"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-09T18:37:42.000Z,"رابط تطبيق إحياء على الآب سطور. آيفون
https://apps.apple.com/app/id1596754157"
0,100002671922536,https://www.facebook.com/hassan.iminifri,Hassan Pech,2022-02-09T18:56:46.000Z,إلى حتاجيتيني فشي حاجة اسي الياس مرحبا كنعمل في مجال الترصيص  الى احتاجيتي شي سلعة او الخدمة انا موجود بالسيارة ديالي شكرا
0,100007668425297,https://www.facebook.com/abdelhamid.elharchi1,عبد الحميد بن سعيد,2022-02-09T19:25:03.000Z,ما شاء الله.. جزاه الله خيرا وتقبل الله منه
0,100000661066087,https://www.facebook.com/fouad.sabour,Sabour Fouad,2022-02-10T10:58:44.000Z,جزاكم الله خيرا
0,100050481586331,https://www.facebook.com/aicha.elboukai,Aicha Youssef,2022-02-09T22:35:28.000Z,جزاك الله احسن الجزاء
0,100001763542526,https://www.facebook.com/aicha.khaldi.10,Khaldi Aicha,2022-02-10T05:58:43.000Z,اللهم بارك وزد
0,100005264655656,https://www.facebook.com/people/H-Abou-Yassir/100005264655656/,H Abou Yassir,2022-02-09T19:45:18.000Z,جزاكم الله خيرا
0,1033300062,https://www.facebook.com/qarfi.youssef,Qarfi Youssef,2022-02-09T18:57:55.000Z,اخي إلياس ارسلت لك في الخاص ان تنظر في حالة هذه العائلة وجزاكم الله خيرا
0,100008525072573,https://www.facebook.com/nawal.elbekkari,Nawal El Bek,2022-02-09T18:37:20.000Z,ربي يعاونكم ويكثر من أمثالكم 👍
0,1376897702,,Aziz Fallah,2022-10-23T22:29:20.000Z,"الحمد لله مجهوداتكم مشكورة أخي إلياس 
تحية إحترام لطاقم العمل جعلكم الله قدوة حسنة"
0,100014501446188,,آمة الله,2022-10-23T22:13:02.000Z,الحمد لله والشكر لله عز وجل
0,100014501446188,,آمة الله,2022-10-23T22:13:18.000Z,جزاكم الله خير الجزاء والإحسان
0,100053995534482,https://www.facebook.com/elazzaoui.mohamed.338,Elazzaoui Mohamed,2022-10-23T23:26:01.000Z,الحمدلله فرحنا معكم ،جزاكم الله خيرا على مجهوداتكم
0,100076350288922,,أبو ياسمين,2022-10-23T21:23:18.000Z,من قبيلا و كندعيو معكم من كازا، الحمد لله
0,100008895910816,,Mo Barak,2022-10-23T21:38:31.000Z,الحمد لله الذي بنعمته تتم الصالحات وتقبل الله منكم ومن المنفقين والعاملين 🤲
0,1575531254,,إحسان ملين,2022-10-24T06:46:36.000Z,ان الله يستحي ان يدعوه العبد. فيرد يده خاوية صفرا. الحمدلله الذي بنعمته تتم الصالحات. والذي يحي الأرض بعد موتها.
0,1362914588,https://www.facebook.com/driss.riyach,Driss Riyach,2022-10-24T07:13:59.000Z,اللهم لك الحمد و لك الشكر
0,100002740010761,https://www.facebook.com/kaoutar.tahir,KaoIsr Tah,2022-10-23T21:40:11.000Z,الحمدلله
0,100001121601029,https://www.facebook.com/slimane.elmahraoui,Slimane El Mahraoui,2022-10-24T09:02:50.000Z,الحمد لله وشكر لله
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-15T21:45:26.000Z,"رقم حساب جمعية إحياء الخيرية
230815324581222101570027
من بنك CIH إلى cih
3245812221015700"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-15T21:45:42.000Z,"رابط تطبيق إحياء على بلاي سطور.. آندرويد
https://play.google.com/store/apps/details?id=com.aramobile.ehyae"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-15T21:46:01.000Z,"رابط تطبيق إحياء على الآب سطور. آيفون
https://apps.apple.com/app/id1596754157"
0,100007852665942,https://www.facebook.com/people/%D8%AE%D8%A7%D9%84%D8%AF-%D9%88%D8%A7%D8%AD%D9%85%D8%A7%D9%86/100007852665942/,خالد واحمان,2022-02-15T21:43:10.000Z,الحمد لله شكرا لك أخي إلياس وشكرا للجميع
0,100054584155321,https://www.facebook.com/people/Nada-Nada/100054584155321/,Nada Nada,2022-02-16T09:47:54.000Z,khoya ilyas na3ya nachrhlak dak lfarha likanhaso biha hna fama balok bdak nas machala libghiy ngolak kantlab mina lah yatik na3im ljana fidonya wal2akhira
0,100014438462224,https://www.facebook.com/people/Mohamed-Ahmed-Elkhammar/100014438462224/,Mohamed Ahmed Elkhammar,2022-02-16T06:31:24.000Z,جعل الله عملكم في ميزان حسناتكم وفقكم الله لما ينفع العباد والبلاد
0,100001763542526,https://www.facebook.com/aicha.khaldi.10,Khaldi Aicha,2022-02-17T19:39:58.000Z,"الحمد لله 
جزاكم الله خيرا"
0,100024806229883,https://www.facebook.com/people/%D9%87%D8%AF%D9%89%D9%B0-%D8%AC%D9%8A%D8%A8%D9%88/100024806229883/,هدىٰ جيبو,2022-02-15T22:00:16.000Z,جزاكم الله عنا خير الجزاء
0,100007852665942,https://www.facebook.com/people/%D8%AE%D8%A7%D9%84%D8%AF-%D9%88%D8%A7%D8%AD%D9%85%D8%A7%D9%86/100007852665942/,خالد واحمان,2022-02-15T21:43:27.000Z,احسنت🌹
0,100009789617708,https://www.facebook.com/brahim.chahid.54,ابراهيم بن عمر شهيد,2022-02-19T22:39:27.000Z,"السلام عليكم ورحمة الله وبركاته. 
هناك أحد الدواوير بإقليم اليوسفية تم حفر البئر من قبل أحد المحسنين، وينقصهم الصهريح. فهل من مساعدة لهذا الدوار."
0,100023699092604,https://www.facebook.com/mhammde.baoui,امحمد باوي المنصوري,2022-02-21T20:31:56.000Z,اللهمَّ ردنا إليك رداً جميلاً
0,100027607871002,https://www.facebook.com/redouan.elouahabirenouant,Redouan Elouahabirenouant,2022-02-22T10:32:48.000Z,يا اخي إلياس نحن أمة لا تأكل الميتة ولا لحم الخنزير نحن أمة تأكل بعضها البعض ونتعامل بالربا وفي الحرام
0,100068010052175,https://www.facebook.com/Abderazak.36,Arabe video,2022-02-21T20:22:17.000Z,"كل أنواع الحب فيها عذاب 💔✅
إلا حب الله ورسوله كله راحة وأجر 🥺❤️"
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-23T21:25:26.000Z,يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-23T21:25:33.000Z,اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-23T21:25:42.000Z,يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-22T15:01:35.000Z,اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-23T21:25:16.000Z,اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-23T21:25:22.000Z,يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-23T21:25:39.000Z,اللهم
0,100057039294212,https://www.facebook.com/fatigranada.andalucia,Fati Granada Andalucia,2022-02-27T23:17:32.000Z,اللهم امين
0,100039575370235,https://www.facebook.com/mohamed.harmouch.1460,محمد هرموش,2022-02-26T15:48:23.000Z,اللهم امين
0,100060016956622,https://www.facebook.com/people/Jamila-Mila/100060016956622/,Jamila Mila,2022-02-25T22:08:25.000Z,اللهم آمين
0,100060016956622,https://www.facebook.com/people/Jamila-Mila/100060016956622/,Jamila Mila,2022-02-25T22:08:39.000Z,الحمدلله حمدا كثيرا طيبا مباركا فيه
0,100060016956622,https://www.facebook.com/people/Jamila-Mila/100060016956622/,Jamila Mila,2022-02-25T22:08:45.000Z,الحمدلله على كل حال
0,100060016956622,https://www.facebook.com/people/Jamila-Mila/100060016956622/,Jamila Mila,2022-02-25T22:08:33.000Z,بارك الله فيك
0,100000113934199,https://www.facebook.com/abderrahman.bounit,Abderrahman Bounit,2022-02-25T22:36:02.000Z,آمين
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-27T21:01:01.000Z,اللهم يسر هذا
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-26T20:52:28.000Z,اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-26T20:52:52.000Z,اللهم
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-15T12:36:53.000Z,"رقم حساب جمعية إحياء الخيرية
230815324581222101570027
من بنك CIH إلى cih
3245812221015700"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-15T12:37:16.000Z,"رابط تطبيق إحياء على بلاي سطور.. آندرويد
https://play.google.com/store/apps/details?id=com.aramobile.ehyae"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-15T12:37:41.000Z,"رابط تطبيق إحياء على الآب سطور. آيفون
https://apps.apple.com/app/id1596754157"
0,100010685764359,https://www.facebook.com/mustapha.chatouan.33,Mustapha Chatouan,2022-02-15T13:11:58.000Z,جزاكم الله خيرا
0,100007668425297,https://www.facebook.com/abdelhamid.elharchi1,عبد الحميد بن سعيد,2022-02-15T12:41:06.000Z,تقبل الله منكم
0,100015115504287,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D9%86-%D8%A8%D9%88%D8%B2%D9%8A%D8%AF/100015115504287/,محمد الأمين بوزيد,2022-02-16T20:14:20.000Z,الله تعالى يجازيكم خيرا ويخلف على من أنفق ومن ساهم في هذا العمل النبيل
0,100009037400626,https://www.facebook.com/khalid.alheyane,Khalid Alheyane,2022-02-15T17:34:11.000Z,أللهم بارك تقبل الله
0,100001144916082,https://www.facebook.com/BrahimBaidoun80,إبراهيم بيدون,2022-02-15T14:23:48.000Z,تقبل الله الجهود..
0,100030074616815,https://www.facebook.com/abosafwanemuslim,سمحمد المغربي,2022-02-15T12:35:42.000Z,"ما شاء الله تبارك الله 
هنيئا لكم اخي الياس 
وجزاكم الله خير الجزاء على جهودكم"
0,819628999,https://www.facebook.com/criss.ali.35,Bitti Abdelali,2022-02-15T17:49:23.000Z,جزاكم الله خيرا
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-11T19:48:42.000Z,"رابط تطبيق إحياء على الآب سطور. آيفون
https://apps.apple.com/app/id1596754157"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-11T19:49:05.000Z,"رابط تطبيق إحياء على بلاي سطور.. آندرويد
https://play.google.com/store/apps/details?id=com.aramobile.ehyae"
0,100044631360264,https://www.facebook.com/Lakhrissi.ilyass,إلياس الخريسي - Lakhrissi ilyass,2022-02-11T19:51:27.000Z,"رقم حساب جمعية إحياء الخيرية cih bank
230815324581222101570027
من cih إلى cih 3245812221015700"
0,100007668425297,https://www.facebook.com/abdelhamid.elharchi1,عبد الحميد بن سعيد,2022-02-11T20:56:47.000Z,ما شاء الله.. تقبل الله منكم
0,1163386807,https://www.facebook.com/lamdakher,Med Simo,2022-02-11T21:07:55.000Z,اللهم يسر 💙
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-14T21:18:02.000Z,.اللهم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-14T21:18:16.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-14T21:18:19.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-14T21:18:09.000Z,اللهم بارك
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-14T21:18:05.000Z,اللهم بارك
0,100000661066087,https://www.facebook.com/fouad.sabour,Sabour Fouad,2022-02-19T18:06:24.000Z,جزاكم الله خيرا وجعلها في ميزان حسناتكم
0,100052496240936,https://www.facebook.com/people/%D9%85%D8%B3%D9%84%D9%85-%D9%81%D9%8A-%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7-Muslim-in-Netherlands/100052496240936/,مسلم في هولندا - Muslim in Netherlands,2022-02-18T20:05:23.000Z,اللهم بارك
0,100005577996999,https://www.facebook.com/aziz.aasskri.3,ابو صفوة,2022-02-18T21:16:57.000Z,جزاكم الله خيرا
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-19T21:28:57.000Z,اللهم يسر
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-19T21:29:00.000Z,اللهم يسر
0,100009444218089,https://www.facebook.com/ryan.guzman.96930,Soumia Acha,2022-02-18T20:04:57.000Z,تقبل الله منكم
0,100030788268687,https://www.facebook.com/people/Hamza-El/100030788268687/,Hamza El,2022-02-19T21:29:21.000Z,اللهم
0,100024806229883,https://www.facebook.com/people/%D9%87%D8%AF%D9%89%D9%B0-%D8%AC%D9%8A%D8%A8%D9%88/100024806229883/,هدىٰ جيبو,2022-02-18T20:16:02.000Z,جزاكم الله عنا خيرا
0,100004824273535,https://www.facebook.com/www.Mr.outtalb.courageux,Brahim Outtalb,2022-02-19T15:43:30.000Z,أحسنت وفقك الله
0,100012474518448,,Saïd Yousfi,2022-02-18T20:19:57.000Z,تقبل الله منكم صالح الاعمال
0,100004557009098,https://www.facebook.com/achraf.joudar,Achraf Joudar,2022-07-05T14:14:48.000Z,"كاين ذَكَر و كاين أُنثى... ما كاينش شي دين فوق الارض كا يجيب شي جنس آخر. 
يعني نتا مريض ماشي ""جنس ثالث""، راه الصدفة ديال القاميجة فيها النثوة و فيها الذكر، لبريز ديال الضو فيه نثوة و فيه ذكر... لا وجود لشي حاجة ثالثة... 
خوذ ليك دوليبران و شرب شي كاس ديال اللويزة و دير التحاليل... يقدر يكون غي هرمون ""الضسارة"" زايد عندك.. و راه عندو الحل :)
#فطرة 💙💜
#منقول"
0,100022706901746,https://www.facebook.com/amiro.lhiklma,Amiro Lhikma,2022-07-05T18:13:10.000Z,وول ديزني مولناها من صغرنا بالحب ديال شخصياتها والقوة والشجاعة . لكن للاسف ملي دارو اموال ضخمة بدلو السيستيم ديالهم كما ترون اصبحو يحاربون الفطرة .
0,100010756725641,https://www.facebook.com/amine.laaroussi.85,أمين لعروسي,2022-07-05T14:14:01.000Z,
0,100000502648039,,Chi Moh,2022-07-05T15:38:51.000Z,هدا مثال من باريس
0,100009862029018,https://www.facebook.com/sofia.benmimoun.7,Sofia Ben Mimoun,2022-07-06T01:22:11.000Z,
0,100002549531768,https://www.facebook.com/RedOne.Hero.Rca,ŘéĐôùane Éł,2022-07-05T16:19:15.000Z,#فطرة  #Fetrah
0,100005544750632,,Abdrahim Terboudi,2022-07-05T14:35:24.000Z,
0,100005544750632,,Abdrahim Terboudi,2022-07-05T14:34:40.000Z,
0,100050590373297,https://www.facebook.com/people/%D8%A7%D9%84%D8%AD%D9%85%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D8%B7%D8%A7%D9%84%D8%A8%D8%A9-%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%A1-%D8%AA%D9%82%D8%A7%D8%B9%D8%AF-%D8%A7%D9%84%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1/100050590373297/,الحملة الوطنية للمطالبة بالغاء تقاعد البرلمانيين والوزراء,2022-07-05T14:51:54.000Z,#فطرة
0,100002680048475,https://www.facebook.com/krimo.alemdar,Karim Benssidi,2022-07-05T14:15:32.000Z,
0,100052496240936,https://www.facebook.com/people/%D9%85%D8%B3%D9%84%D9%85-%D9%81%D9%8A-%D9%87%D9%88%D9%84%D9%86%D8%AF%D8%A7-Muslim-in-Netherlands/100052496240936/,مسلم في هولندا - Muslim in Netherlands,2022-02-16T13:30:50.000Z,"🌺جزاكم الله خيرا على اتاحتكم لنا هذه الفرصة  و كل من ساهم في هذا الخير  و نسأل الله عز و جل الثبات و القبول و أن نجتمع دائما على فعل الخير.

🍁أخبر الرسول صلى الله عليه وسلم أن: «كُلّ امْرِئٍ فِي ظِلِّ صَدَقَتِهِ يوم القيامة، يوم تُدْنَى الشمسُ من رؤوس العباد، حَتَّى يحكم الله بين الناس» (رواه أحمد: [16882"
0,100015758230152,https://www.facebook.com/najat.lahnech,Najat Lahnech,2022-02-20T19:59:00.000Z,لازالت الدنيا بخير والحمد لله
0,100001625901317,,جعفر زريق,2022-02-16T13:56:20.000Z,ما شاء الله اللهم بارك
0,100024452441807,,جميلة حمورو,2022-02-17T15:33:03.000Z,السلام عليكم ورحمة الله بارك الله فيكم احتاج تشجيعاتكم لقناتي 👇
0,100007668425297,https://www.facebook.com/abdelhamid.elharchi1,عبد الحميد بن سعيد,2022-02-16T13:28:31.000Z,ما شاء الله.. تقبل الله منه ومنكم.. واصلوا وفقكم الله
0,100010312189536,,Ayman Ady,2022-02-16T13:53:16.000Z,الحمد لله الذي بنعمته تتم الصالحات
0,100002302470952,https://www.facebook.com/abdelkarim.wannas,Abdelkarim Wannas,2022-02-16T13:36:58.000Z,تقبل الله منه ومن كل من ساهم في هذا الخير العظيم ووفق الله كل من يسعى لإسعاد المسلمين وادخال السرور عليهم وبارك الله في #جمعية_احياء_الخيرية وفي القائمين عليها
0,1686756316,,Said Yousfi,2022-02-16T13:29:43.000Z,بالتوفيق ان شاء الله
0,100028350931153,https://www.facebook.com/people/%D8%A7%D9%84%D8%B5%D8%B1%D9%8A%D8%AD-%D8%A3%D9%8A%D9%88%D8%A8/100028350931153/,الصريح أيوب,2022-02-18T17:46:24.000Z,تقبل الله منكم إنه لعمل عظيم سقي الماء يمحي الذنوب ويبدلها الله سبحانه و تعالى حسنات
0,100007370681568,https://www.facebook.com/mohamed.rajawi.100046,محمد أيت الفقير,2022-02-16T14:31:08.000Z,جزاه الله خير الجزاء ولجمعية إحياء الخيرية برئاسة إلياس الخريسي وكل المتطوعين والمساهمين والمحسنين
